Hybridization REF	MBA:MEXP:2462	MBA:MEXP:2463	MBA:MEXP:2464	MBA:MEXP:2465	MBA:MEXP:2466	MBA:MEXP:2467	MBA:MEXP:2468	MBA:MEXP:2469	MBA:MEXP:2470	MBA:MEXP:2471	MBA:MEXP:2472	MBA:MEXP:2473	MBA:MEXP:2474	MBA:MEXP:2475	MBA:MEXP:2476	MBA:MEXP:2477	MBA:MEXP:2478	MBA:MEXP:2479	MBA:MEXP:2480	MBA:MEXP:2481
R:A-SNGR-8:2012	1.0488098	1.1449941	1.0910962	0.93752575	0.9213566	1.0039774	1.0864588	1.0955386	1.0820718	0.9415897	0.97936034	1.018334	0.9674885	0.9147468	0.92520833	1.0423758	0.98977095	0.99602264	0.9603568	1.3025863
R:A-SNGR-8:5164	1.1045171	1.1833286	1.2383231	1.0869846	1.0180125	0.9960073	1.0100554	1.0399655	0.8779943	0.9883496	0.92141867	1.006826	1.0039927	1.0527582	0.95549047	0.84680057	0.9217675	0.95892656	0.7825339	0.85837996
R:A-SNGR-8:4140	0.87079173	0.79534614	0.9608859	0.9077557	1.038177	1.0457834	0.9910445	0.997055	1.0602673	0.9892405	0.96873677	1.0685165	1.0464542	1.0456398	0.98373187	1.0893718	1.0029448	1.0328385	1.0353405	0.995906
R:A-SNGR-8:2898	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:4396	1.0223283	1.044946	1.103712	1.1032102	1.0383754	1.0996585	0.9078912	0.8946066	0.8978394	1.0363472	1.1014886	null	1.1053084	0.9276674	0.9828967	0.97542816	0.9431873	0.9088607	1.0171033	null
R:A-SNGR-8:5676	1.173262	1.1346825	0.9519479	0.9481813	0.93226916	1.0442598	1.0123817	1.2914605	null	null	1.1031941	1.0672704	null	null	0.9169375	0.9297229	0.8940678	1.0834403	0.99592096	null
R:A-SNGR-8:4652	0.9815818	null	1.1958436	1.1795671	null	1	1.1798812	1.1602404	1.3345389	1	null	1	1	null	1.2135552	1.085324	0.88017714	0.9825479	1.1218358	null
R:A-SNGR-8:4908	1.0891197	1.1695981	0.93856305	1.0008209	0.97731376	1.0246917	0.99917907	1.0043614	1.0020016	0.93518704	0.8699461	0.9303433	0.90382695	0.8717284	0.9431625	1.009045	1.0912008	1.0575774	0.9947246	null
R:A-SNGR-8:3116	0.9015029	1.1276155	1.015196	1.0183618	1.0870411	1.1905957	1.0425179	0.9594002	0.88322383	0.9453122	0.9095948	1.1082073	1.0488182	0.9667546	0.9791802	1.050711	0.9979111	0.98938763	0.89957637	1.002089
R:A-SNGR-8:2092	1.1080474	1.1848209	1.1350256	1.0789366	null	null	0.9935692	1.0345939	null	null	1.1536509	null	null	1.1295338	null	1.0865384	null	null	null	null
R:A-SNGR-8:2348	1.2457821	1.2539481	0.9559225	1.1491137	1.1227385	1.1008871	1.008298	1.0452076	0.9778611	0.9416657	0.9023577	0.98851854	1.011749	1.019587	0.8652448	0.9237657	0.9675847	0.8482085	0.99170214	1.188936
R:A-SNGR-8:2604	0.87775147	0.8519433	0.98203784	1.1162739	1.1225317	1.0961751	1.0028446	0.9426131	0.99497414	1.0005691	1.0088748	0.960176	0.999431	1.0525753	1.094557	1.0216737	1.0245222	0.9188523	0.8814255	0.84205955
R:A-SNGR-8:1068	0.7977937	0.69376886	0.89730185	0.9194574	1.0070243	1.1079608	0.90359175	0.83227265	0.92532796	1.1989125	1.202585	1.0362529	1.160789	1.0622998	1.1219683	1.0423839	1.0622773	0.9929759	0.9867352	0.42405248
R:A-SNGR-8:1836	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:5228	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3388	0.7608438	0.7825414	0.7575988	0.7879351	0.809747	0.94180936	0.9250846	0.8837497	1.0128094	1.001135	1.0469116	1.0268022	1.0247499	1.0152788	1.053279	0.99886495	0.94861394	1.4188372	1.0563282	1.1843072
R:A-SNGR-8:4204	1.200388	0.9329804	1.1407453	1.2009703	0.94857144	1	0.8706097	0.81763893	1.0584192	1	0.960761	null	1.14909	null	1	0.90344894	0.7394137	1.0773196	null	null
R:A-SNGR-8:5484	1.1368685	1.425273	1.173835	1.0319473	0.98128986	0.95010257	1.041322	1.1454815	0.99588156	0.9452193	0.87460816	1.0311097	0.9619575	1.0041186	0.96258247	0.95878524	1.007877	0.8875698	0.93283415	1.1355867
R:A-SNGR-8:5740	0.77328795	0.7046466	0.8789443	0.9052833	1.0281984	1.1006817	1.0196214	0.919754	0.94585294	1.0903488	1.1577735	1.0223109	1.0190231	0.9719115	1.0055643	1.0050001	0.8905816	0.771371	1.0628048	null
R:A-SNGR-8:2108	0.785628	0.78082675	0.80872166	0.8832032	1.0021244	1.1047311	1.1906105	0.95671505	0.83513486	0.86394477	0.96644557	1.010976	1.022731	1.1105173	1.2100687	1.368153	1.2129484	1.1117038	0.97806317	0.99787563
R:A-SNGR-8:371	1.0406891	1.0206769	1.0067459	0.9229877	1.1992185	0.9986918	0.8377294	0.7887402	0.8918606	0.9823028	1.024067	1.0013083	1.0063707	0.8915325	1.0336204	0.9370712	1.0483164	1.1528565	0.93520397	0.8799306
R:A-SNGR-8:2412	1.587803	null	1.4373304	1.4091462	0.929471	0.929471	1.1746917	1.1439524	0.929471	0.929471	1.1615663	0.929471	0.929471	1.1000986	1.0588479	1.0904893	0.9411519	1.0642676	0.929471	null
R:A-SNGR-8:2668	null	null	null	null	null	0.932625	0.9536254	null	null	null	null	null	0.92435366	0.9115484	0.9531914	0.99879813	1.0371011	null	null	null
R:A-SNGR-8:1927	3.1418543	null	null	null	null	null	1.5797931	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3092	1.0207679	1.2194365	0.98390746	0.9264269	0.8817087	0.9955503	1.1284081	1.1921729	1.1620508	0.92968404	0.8119221	0.92864895	0.94431347	1.0044496	0.95847744	0.9406135	1.0063272	1.0950534	1.0217601	1.3215053
R:A-SNGR-8:2924	0.6368319	0.69771224	0.7672944	0.7764206	0.7878149	0.78839725	0.9302469	1.0136366	1.0657011	1.0125656	1.0885332	1.189443	1.0830168	1.023181	0.9951609	1.004839	1.0868512	1.421103	0.99192166	0.88523275
R:A-SNGR-8:5156	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:1388	0.92629296	0.91971326	1.0034524	1.0419122	1.1340657	0.96700215	0.924198	1.0012697	1.0194417	0.95549697	1.0340376	1.0205497	1.0546244	0.99873024	0.95360893	1.0693367	0.99313796	1.0545992	0.9870611	0.89539725
R:A-SNGR-8:364	0.96111447	null	1.0730699	1.1364312	1.2730136	0.99078196	0.78222394	0.7558595	0.7848599	1.087466	1.0292038	0.89088136	1.0359501	1.0092181	1.0645417	1.1185178	0.9343603	0.8832624	0.8692949	0.5067521
R:A-SNGR-8:5222	1.2692825	1.2834058	null	1.1738274	1.0794547	1.2140851	1.2534347	1.0827545	null	1.1480583	0.9785257	null	1.012596	1.0444053	0.9291679	0.9319946	0.844499	0.9874041	null	null
R:A-SNGR-8:1900	1.0229335	0.99795455	1.0549417	1.1217839	1.0325346	1.0937699	0.97216976	0.95226216	0.9416327	1.1017246	1.0199472	1.0048519	1.0149648	0.9004364	1.0020454	0.8255345	0.8861647	0.8795025	0.8374054	0.9458976
R:A-SNGR-8:876	0.9233002	0.7604142	0.90849173	0.9523107	1.0072781	0.9186142	0.9924556	0.9927219	1.1361071	1.1806172	1.0895834	0.95838463	0.89898056	1.1824652	1.0583061	1.1605779	1.2279572	1.1769834	1.1968663	0.8323317
R:A-SNGR-8:3132	null	0.7292904	null	0.7991633	0.8690016	0.97397316	1.3346677	1.1295005	null	null	1.0678204	0.9932109	0.94706154	1.0215055	0.963083	0.9285888	0.9346288	1.333866	null	null
R:A-SNGR-8:5292	1.1065202	1.1555218	1.0176814	1.0665439	1.0108877	1.0750479	1.0344957	0.96464664	1.0016189	0.9652916	0.9411529	1.0509526	0.9983811	0.88285375	0.9150477	0.9491345	0.9447031	0.88539416	0.992327	1.0529089
R:A-SNGR-8:1443	1.0208552	1.0442224	1.0338931	0.9933641	1.0131739	1.0266514	1.0620296	1.0134166	0.9757808	0.9996778	0.91756964	0.9333906	0.9519347	0.95403564	1.0461396	1.0003222	1.0014726	0.9792901	0.99487585	0.95421463
R:A-SNGR-8:5804	0.92104876	0.64823085	0.9127647	0.9976027	1.1529043	1.0489967	0.826784	0.7240535	0.8472682	1.1577879	1.2023289	0.9882902	1.0142869	0.98312575	1.0500586	1.0023974	null	1.0201967	0.9381262	1.1015292
R:A-SNGR-8:6060	1.0053778	0.9893039	1.0122428	1.0012816	1.0486097	0.97389334	1.0495727	0.9986969	1.0118147	1.0137284	0.9987184	0.9849091	0.9645911	1.0686406	1.0644001	0.9674145	0.9405217	0.87097925	1.0229747	0.8968006
R:A-SNGR-8:4695	1.2992878	1.2472963	1.2099811	1.1870025	1.0306634	1.0234219	1.2071973	1.1701297	0.95631015	1.0196973	0.9056315	0.9527263	1.0354621	0.8921231	0.9026936	0.9532011	0.9223657	0.9803026	0.873941	0.9074969
R:A-SNGR-8:4198	0.8070125	0.5266654	0.65946704	0.87404984	1.1109469	1.0776634	0.98415625	0.8465702	0.86468685	1.0463377	1.2322615	0.96482295	0.93578047	1.0158437	1.1460168	1.0514393	0.9564465	1.0674424	1.1768775	1.0538689
R:A-SNGR-8:2615	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:5478	1.0321212	1.255877	0.93051493	0.86499035	1.0034413	1.0056278	1.2417456	1.0078678	1.063828	0.8850009	null	1.0016524	0.9983477	1.4146895	0.89665604	0.8853325	1.1153005	0.9635172	0.9038471	null
R:A-SNGR-8:3500	1.1134632	null	1.1135311	1.0774759	0.9436272	1.0250806	0.934681	1.0302181	0.95220727	1.1095576	0.9865689	1.0217305	1.1456058	0.9525875	0.9728717	0.92000383	0.94335055	0.9317674	0.92916536	null
R:A-SNGR-8:2476	1.2157713	0.99250335	1.0821116	0.9569552	0.996224	0.9278071	0.95097023	1.0549235	1.0114697	1.0993758	1.0539125	0.9693551	0.98211783	0.88880235	0.9104312	0.95121956	1.0402514	1.0740443	1.0869932	1.0037762
R:A-SNGR-8:2149	0.98619425	1.1286049	1.0381724	1.040891	0.9963492	1.0238314	1.0644199	1.1509959	1.1830252	1.021313	0.9309921	0.9982297	0.96428585	0.9325767	0.88555735	0.8764912	0.97778815	0.90433455	1.0017704	1.1489077
R:A-SNGR-8:172	0.86206657	0.6599765	0.966769	0.9382664	0.9154119	0.9856371	0.9529271	0.89738697	1.0917753	1.1294252	1.0648482	1.0935794	0.9897336	1.0102664	1.0641655	1.0190637	1.0513141	1.176697	1.1788348	0.756384
R:A-SNGR-8:1452	0.8879307	null	0.83927494	0.82442594	0.8927887	0.8522897	0.8493973	0.88806236	1.003084	1.1681148	1.1399438	1.0786725	1.0264724	1.0237992	1.0093315	0.917968	0.99691606	1.1238751	1.1216493	0.8165274
R:A-SNGR-8:684	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:940	1.0505089	1.2810222	0.9916999	1.0088589	0.9146093	1.0058455	1.1075333	1.0737925	0.99415445	1.103876	0.941797	1.0063622	0.9202533	0.9458321	0.8471551	0.9553349	0.95468175	0.9239766	1.0899386	1.2535286
R:A-SNGR-8:5356	1.0865393	1.1443064	1.1437641	1.0692543	1.0913959	1.1003563	1.0003239	1.043474	1.079727	1.0369446	0.87464327	0.9996761	0.9937939	0.9602984	0.99261266	0.9400818	0.859346	0.82850766	0.8204746	0.71681803
R:A-SNGR-8:2871	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:5612	0.9914709	0.9332305	0.97534215	0.9617209	0.98698896	1.0826244	1.0398601	1.0372431	1.0535262	0.9683705	1.0211508	0.8876158	0.8509663	1.0085292	0.9862495	0.9634173	1.0089701	1.0556719	1.0695444	1.3749064
R:A-SNGR-8:5868	0.9283235	0.787193	0.97170705	1.016002	1.086286	1.0489604	0.98132426	0.89123493	1.0265855	1.0357519	1.082912	0.99501073	0.9761437	0.9011272	0.99118525	1.0049893	1.0457783	1.0734438	1.1126672	0.9066643
R:A-SNGR-8:4924	0.88551825	0.9941306	0.85700613	0.83630556	0.8459041	0.87384343	0.9842222	1.0169601	0.96618783	0.8514918	0.91874194	1.0416538	1.0142946	1.036692	1.0556406	1.1215016	1.0407635	1.1483563	1.1546477	null
R:A-SNGR-8:4166	0.9986765	1.1119145	1.0119865	0.963821	1.0013235	1.1355659	1.0442848	1.0186555	1.0956472	0.98076385	0.9597869	1.1254952	1.0263659	0.98761195	0.87128997	0.93718547	0.9604227	0.93117416	0.97569704	1.0960923
R:A-SNGR-8:6124	0.85865724	0.7176333	0.99431413	0.92841333	1.091653	0.98335254	0.93520856	0.90002966	1.0510104	1.1248857	1.1093457	1.0499779	0.997595	1.005109	1.1303761	1.002405	1.00398	0.94970506	1.043311	0.8129925
R:A-SNGR-8:3308	1.0814642	1.1429843	1.0263553	1.0326681	0.9841756	0.9734755	0.9927026	0.94438356	0.90926737	0.923297	0.9574766	1.0175362	0.9615067	1.0597085	1.002461	1.0039754	1.235996	1.178453	0.997539	0.9973347
R:A-SNGR-8:2540	1.0511982	1.2705011	0.96898013	0.9259095	0.94931036	0.99861485	1.0543244	1.0187812	1.0794927	0.9043839	0.9128997	1.0932561	1.0484004	1.0013852	0.8692542	0.92261165	1.0371289	0.952856	0.89757144	1.3175812
R:A-SNGR-8:4806	0.77656734	0.596458	0.7857183	0.98579115	1.1464152	1.1117382	1.0399106	0.88385606	0.8443401	0.9724136	1.0132589	0.9260718	1.11562	1.1806635	1.2207813	1.3071494	1.6596594	1.2753346	0.98674095	0.7786659
R:A-SNGR-8:4966	1.0138211	0.9958583	0.9638789	0.93563074	1.0255239	0.99978715	1.0412358	0.99909043	1.0067519	0.95233655	0.9460506	1.0134178	0.9851064	1.0111234	1.0002128	1.0002258	0.9726811	0.942476	1.0214423	1.0321918
R:A-SNGR-8:3052	0.92835647	1.010465	1.0897737	1.0067065	1.000991	1.0245929	0.9311658	0.94441485	1.0209949	0.99900913	0.98339945	1.0701902	1.0101242	1.1104578	0.9235172	0.9518557	1.1013303	0.80189323	0.95150673	0.8660357
R:A-SNGR-8:901	0.9323893	1.0024205	null	1.0953351	0.99473727	1.1626799	1.0083979	1.0500083	1.074754	0.87200993	0.90882826	1.0821328	0.99115384	1.0595875	1.1070737	0.9975794	0.8739643	1.1504993	0.9034023	null
R:A-SNGR-8:5556	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:236	0.902978	0.8088904	1.0371746	1.0822963	1.082814	0.9733384	1.0087185	1.0741023	1.1892887	1.2783356	1.1382637	1.037114	0.9953413	0.90915155	0.9479729	0.96943694	0.9089798	0.9271521	0.953328	1.0046587
R:A-SNGR-8:1516	0.9931854	1.1351361	1.0100642	0.97803384	1.0456247	1.0023649	1.007819	0.96874344	0.9504143	0.90164965	0.8839888	0.98392683	1.0010046	0.9989952	1.0126702	1.0570722	1.0879815	0.9392801	0.82871175	1.0210508
R:A-SNGR-8:492	1.2760512	1.3022768	1.2026166	1.0837615	1.0363421	0.99060464	1.0068182	1.0175301	0.9289477	0.94854784	0.9780423	1.0273724	1.0045527	0.97912735	0.9131809	0.93813765	0.9362388	0.990311	0.9954472	1.1451247
R:A-SNGR-8:1772	1.0257918	0.87156624	1.1300737	1.2269207	1.287553	1.1053011	0.9360126	0.824881	0.859281	0.9611412	0.99997866	1.0089692	1.0361	1.2690939	1.1526465	1.0000213	0.8557497	0.8071714	0.8271115	0.7307013
R:A-SNGR-8:748	null	null	1.1264496	1.1636063	null	null	0.6820977	0.6585495	null	null	1.0961652	null	null	null	null	1.0580709	null	1.123957	0.99174285	null
R:A-SNGR-8:1596	1.0233854	null	0.93019825	0.8725647	1.0804191	1.1642444	0.8589524	0.8480568	1.0004647	1.1681846	null	0.9150854	1.1743895	1.0396351	0.9995354	1.1893762	1.0105648	1.0364995	null	null
R:A-SNGR-8:5732	0.9430957	1.3109628	1.0014015	0.87995505	0.99423546	1.0615985	1.196851	1.2470251	1.1729943	0.99859846	0.8735421	1.0481548	0.92858285	0.88837254	0.95009005	0.95253056	0.9667276	1.0093702	1.0584291	1.0083582
R:A-SNGR-8:3084	0.7486908	0.5804013	0.776351	0.86070687	0.862437	0.8438554	0.9898122	1.0101879	0.925582	0.9827727	1.1088183	0.98828274	1.0302985	1.0405087	1.0706197	1.09562	1.1895422	1.2433882	1.2509139	1.1427568
R:A-SNGR-8:3340	0.9965352	0.98931295	0.9078522	0.9189152	0.9846013	1.0210917	1.1003939	1.0760008	0.98799384	0.85792303	0.9285077	0.9521959	0.96352625	1.0573539	1.0414917	1.0329769	1.1197236	1.1078755	1.0034647	1.1372625
R:A-SNGR-8:2316	0.9495122	0.8956792	0.90667915	0.97517306	0.89626884	1.0010645	0.92436135	0.98290056	1.0079826	1.0509837	1.0251153	0.9989356	1.1056992	1.0356672	0.98379153	1.1178681	0.97574246	1.0612081	1.042012	1.11164
R:A-SNGR-8:4567	1.1466131	1.2508548	1.0633712	1.0205677	1.0091476	1.0506375	1.1135129	1.0864723	1.0749011	0.9621193	0.9133408	0.9908523	0.9430867	0.9707083	0.84431404	0.9183048	0.9595533	0.9142553	0.9300426	1.0504814
R:A-SNGR-8:5836	null	0.7535014	1.0082108	1.5977199	1	1	1.3351821	0.6446402	null	null	null	1.4075521	1	null	1.9546947	1.4764407	null	null	0.65789276	null
R:A-SNGR-8:2572	0.9531024	0.91198725	0.89314383	0.91429484	0.9855921	1.0442126	1.1208067	1.0820541	1.033436	0.96722955	0.98946744	0.99548376	1.0359391	1.1012963	1.0013498	0.996709	1.046805	1.0919346	1.1188616	0.99865013
R:A-SNGR-8:1750	1.0456178	1.0180302	0.9855571	0.97832805	1.0063975	1.0240799	0.97886854	0.9320367	0.9986504	0.9799521	1.0053152	0.98316246	0.9707495	1.0013496	0.91571623	0.91001236	1.0122418	1.0253044	1.0392239	1.0362798
R:A-SNGR-8:3852	1.0812658	0.9634532	1.0462452	1.0148457	1.0232329	0.932018	0.9556836	0.958405	0.91723025	1.0069121	1.0910475	1.0484343	1.0101433	1.0282129	1.0664773	0.99308795	0.8746831	0.97594297	0.962416	0.8918453
R:A-SNGR-8:2828	0.8538788	0.93561614	0.73349404	0.86504716	1.0372944	1.0104558	0.95170575	1.055992	1.1233013	1.0645429	0.95774525	1.0813582	1.0346335	0.94021606	1.1004606	1.1415224	1.0577891	0.899329	0.98954403	0.9625783
R:A-SNGR-8:3832	1.0250305	0.9993334	0.9951196	0.9844267	0.9928742	1.0378573	1.0149302	0.9950717	0.98826796	1.0196612	0.9629486	0.97981113	0.9375349	1.0139397	1.0960503	1.018399	1.0006669	1.0022471	1.0129228	0.96279997
R:A-SNGR-8:1036	1.1095879	1.290391	1.1644392	1.0010886	0.88807166	0.92833525	1.0522991	1.1313901	0.92833525	1.0257921	0.8874731	0.94595176	0.975611	0.8477734	null	0.84462094	0.9989114	1.043459	1.0990009	1.3059621
R:A-SNGR-8:1292	0.42652255	null	0.81068385	1.3118811	1.954927	1.4956775	0.96112275	0.6615422	0.5869321	0.7246806	0.9201148	1.0802641	1.2362419	1.7417521	2.4297292	1.6337515	1.0388771	0.62026393	0.45692736	0.5212332
R:A-SNGR-8:726	null	1.0798792	0.9986314	0.926601	0.8777914	0.8418786	0.9738181	1.0013686	0.8609395	1.0521778	1.0721488	1.1154119	1.179961	1.110896	0.91523385	0.8951407	0.858393	null	1.1211516	0.8141559
R:A-SNGR-8:524	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3532	0.7955713	0.75483733	0.81925917	0.858379	0.92074347	0.9798264	1.0435474	1.0076005	1.0048486	0.9561358	0.9914571	0.953584	0.99981964	1.0001802	1.0029905	1.0494033	1.1179142	1.1332427	1.123222	1.0058447
R:A-SNGR-8:3796	0.8893525	1.1599176	1.0005003	0.90607435	0.84216624	0.9463251	1.208089	1.4124762	1.0713874	0.99949974	0.89593923	1.079869	0.9322258	1.0771574	1.0156398	1.0343103	0.88850236	0.96743625	1.011381	null
R:A-SNGR-8:982	1.0225512	1.0358961	1.0504103	1.0693512	1.1222973	1.1720281	1.1590148	1.1265959	1.0003884	0.93924564	0.86269104	0.8954406	0.94489056	0.848762	0.9714854	1.186982	0.9996117	0.95558965	0.96636105	0.9949799
R:A-SNGR-8:780	1.0338731	1.0231808	0.94787353	0.91956156	0.8454575	0.93600816	1.0449808	1.0353441	1.0240096	1.0409894	0.9768191	1.0623897	0.9156732	1.0808976	0.8453852	0.8922575	0.96018267	1.0627959	0.9726951	1.0614228
R:A-SNGR-8:6103	0.5636393	0.5715308	0.6310046	0.7104706	0.8225132	0.8974048	1.0569336	0.9429292	0.95668614	0.9397944	1.0129168	1.0455085	0.9870832	1.091289	1.1093034	1.1231356	1.0824683	1.0625122	1.2766236	1.181338
R:A-SNGR-8:2344	1.5131174	0.7355895	1.0058185	1.1025736	1.2930086	1.0524747	0.82914597	0.6607835	0.7773726	1.0309371	1.1853566	0.99934816	1.0608826	0.9832548	1.005019	0.90731627	0.9008675	0.90474105	1.0006517	0.6144945
R:A-SNGR-8:5452	1.0065721	0.96165276	0.9985944	0.95994294	0.9691711	1.025384	0.9939575	0.9627173	1.1105247	1.033408	1.0516694	0.95619386	0.9519188	1.1419799	0.96678406	1.0014056	1.09067	0.98873836	1.0482472	1.0277116
R:A-SNGR-8:4428	1.9494207	null	1.7980906	1.5783535	null	null	1.3594424	1.2025746	null	null	null	null	1	null	null	1.1633987	null	null	null	null
R:A-SNGR-8:4183	1.132762	1.383045	1.1017921	1.2157052	1.1967331	1.2570128	1.2721931	1.2574291	1.1321747	0.9739468	0.93153304	1.0260533	0.9158347	0.9102706	0.804045	0.8657301	0.8097441	0.82627994	0.9020935	0.9513178
R:A-SNGR-8:4645	1.3935466	1.5604737	1.2406985	1.0887809	0.91125697	0.85729957	1.0810242	1.2781075	1.002071	0.9472939	0.984318	0.99792904	0.9583967	0.90749705	0.8243527	0.89455116	0.96866095	1.0885215	1.1327703	1.2353919
R:A-SNGR-8:4439	0.9998446	1.1215396	0.8570087	0.91387033	0.9211624	1.0001553	1.1735218	1.2108145	1.0124171	0.96220237	0.9455595	1.1016012	0.9221074	1.0153494	0.972369	0.99867207	1.0958261	0.9703024	1.1407264	1.1749231
R:A-SNGR-8:4773	0.9202188	0.70272684	0.90810305	0.9567644	0.8745408	1.2410784	0.9426829	0.9833471	0.9412536	1.2410784	1.1253335	1.0166528	1.0211387	0.9039707	1.0557599	1.1114509	0.96018934	1.0634097	1.1311502	null
R:A-SNGR-8:4684	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:2508	null	null	null	null	null	null	null	null	null	1.0652174	1.2513907	null	1.2817942	1.1033151	1.2412695	1.0485075	null	null	0.858491	0.70412433
R:A-SNGR-8:5964	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:3404	0.9282547	1.0225822	1.0399735	1.0708311	0.9989589	1.0517482	0.9585318	0.857795	0.8668105	0.96987057	1.0998577	1.054803	1.1054573	1.0680104	1.0555905	0.99882495	0.9369174	0.92703176	1.0010413	0.9432091
R:A-SNGR-8:2380	0.9490061	0.78677493	0.9010501	0.9109192	0.89409965	0.9322052	1.0373544	0.9518988	1.032803	1.0661045	1.0448987	1.0122521	1.0350369	0.9677981	0.98774797	1.0739698	1.0443571	1.019791	1.0645496	0.83603215
R:A-SNGR-8:3064	1.0105362	0.8926971	1.0123017	0.9532306	1.078296	1.1321608	1.1976771	1.0677191	1.2877096	1.2740273	1.0575372	0.9008571	0.8983208	0.8844418	0.8993962	0.9757792	0.85467505	1.0947584	0.9894639	0.7418288
R:A-SNGR-8:1683	0.770945	0.71136516	0.99507284	1.0008628	0.99825335	0.9207123	0.9834247	0.999137	0.97007227	1.2334567	1.277396	1.1025062	1.087186	0.9675489	1.098404	1.1495768	1.2092341	1.2839155	1.2324232	0.80063146
R:A-SNGR-8:1272	0.9545897	null	0.9980056	0.9058286	0.7631025	0.8769715	0.8584741	0.99622434	1.0099168	1.0022782	1.0502921	1.0665865	0.91542155	1.0696151	1.0098001	1.0019943	1.2047888	1.195579	1.2866427	null
R:A-SNGR-8:248	0.9335193	0.8088494	1.0865625	1.229774	1.1465845	1.0766839	1.0858662	0.8836927	0.9597928	1.0158243	1.0702951	1.0812081	0.87262446	0.96259415	1.005873	1.0511464	0.9941269	0.91762596	0.9734711	0.8285481
R:A-SNGR-8:1100	1.0747539	1.0145392	1.0124358	1.0386213	0.99836403	0.9972813	1.0344131	0.9666892	1.1421182	1.0239828	0.947298	1.0016361	0.829174	0.7957394	0.8618786	0.9034614	0.94404364	0.97807616	1.1279008	1.0635141
R:A-SNGR-8:76	null	0.7495532	1.1116446	1.0452107	0.94732296	0.9155328	1.1607229	1.0747159	0.9392469	0.90666336	0.95904976	1.1086888	1.0150101	1.0401595	0.94620645	null	0.9448983	0.98499006	1.3999834	0.7847314
R:A-SNGR-8:2199	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null	null
R:A-SNGR-8:504	0.801635	0.78047955	0.69420826	0.77898127	0.7601821	0.7705096	0.88361377	1.0123684	0.9980326	1.0019674	0.93434894	1.0869099	1.0215992	0.90739393	1.0149186	1.1430782	1.2742274	1.2721901	1.4110168	1.5728244
R:A-SNGR-8:5925	1.0415695	1.324705	1.2887152	1.383017	1.1369838	1.0955509	0.86183006	0.97079414	0.8605747	0.9171089	0.88860756	0.90871704	1.0292058	1.0449111	1.30928	1.1019065	0.88090366	0.778955	null	0.89770013
R:A-SNGR-8:2040	0.95809484	0.9225101	1.077158	1.0597553	1.1333728	1.0041593	0.95005417	0.9349344	1.1286207	1.030523	1.0209881	0.9896762	1.0333574	1.0364705	0.9885967	1.0406313	0.97437227	0.9901037	0.93217224	0.99584055
